Epoch,Train Loss
1,0.12099562069544426
2,0.11151555123237464
3,0.10660639347938392
4,0.1045504636489428
5,0.10142784336438546
6,0.1010386714568505
7,0.10168124907291852
8,0.10023398124254666
9,0.10089382930443837
10,0.10047579614015725
11,0.0988823794401609
12,0.09719074689424954
13,0.0987715394451068
14,0.09816148934456018
15,0.09830159693956375
16,0.09815988059227283
17,0.09759646998001979
18,0.0985211323087032
19,0.09682277360787758
20,0.09703817619727208
21,0.09768255456135823
22,0.09664017535172977
23,0.09717724644220792
24,0.09725331858946727
25,0.0964151552090278
26,0.09679720665399845
27,0.09713179446183719
28,0.09405093926649827
29,0.0965477514725465
30,0.09543448228102464
31,0.09858517176829852
32,0.09625035123183177
33,0.09570676432206081
34,0.09560035226436761
35,0.0956118771663079
36,0.09650627695597135
37,0.09466940107253882
38,0.09603595561706103
