Epoch,Train Loss
1,0.14841021941258356
2,0.15166109112592843
3,0.1522382847391642
4,0.14181403128000405
5,0.1511679652791757
6,0.14971811381670144
7,0.15020865201950073
8,0.15169280194319212
9,0.14658250430455574
10,0.1427049315892733
11,0.1469883953149502
12,0.14519381007322898
13,0.1453021587087558
14,0.14139074774888846
15,0.13911133202222678
16,0.14109205511900094
17,0.13237912494402665
18,0.13709714664862707
19,0.1390316497821074
20,0.13183706998825073
21,0.13383034674020913
22,0.13238504414375013
23,0.1308249504520343
24,0.12818580120801926
25,0.13000052364972922
26,0.12886839990432447
27,0.12639729449382195
28,0.1271614357829094
29,0.12767642736434937
30,0.12813030584500387
31,0.12477599141689447
32,0.1284063057257579
33,0.1258222581102298
34,0.12556690321518824
35,0.1250332765854322
36,0.1253495726447839
37,0.128824257506774
38,0.12746743399363297
39,0.12724130256817892
40,0.12391497080142681
41,0.12398952360336597
42,0.12499360568248309
43,0.12417925435763139
44,0.12614102604297492
45,0.12528535494437584
46,0.12722344467273125
47,0.12442770829567543
48,0.12665072370033997
49,0.1260370910167694
50,0.12399068818642543
