Epoch,Train Loss
1,0.10080190919912778
2,0.09952174299038373
3,0.10057388074122943
4,0.09925347566604614
5,0.1018070114346651
6,0.10258554266049312
7,0.10140238644985053
8,0.09846152250583355
9,0.10082863901670162
10,0.10444679970924671
11,0.09845826488274795
12,0.09880607345929512
13,0.10103258605186756
14,0.09949126495764805
15,0.10027772188186646
16,0.10272639703292114
17,0.10300679504871368
18,0.09813866936243497
19,0.09917294176725241
20,0.09925441558544452
21,0.09827544884039806
22,0.09729135380341457
23,0.09666938392015603
24,0.09727997447435673
25,0.10026455842531644
26,0.10057303882562198
27,0.09871929196211007
28,0.09843498239150414
29,0.1007326990365982
30,0.09574145422532009
31,0.09500696395452206
32,0.10030022836648501
33,0.09899868472264363
34,0.09721478304037681
35,0.09953413559840275
36,0.09783949760290292
37,0.10006613857471026
38,0.09525889272873218
39,0.09739941473190601
40,0.09938306476061161
41,0.09849355427118447
